train,station,on,off,onboard
159,Palo Alto,137.5,23.5,364.0
159,Menlo Park,73.5,31.5,406.0
159,Redwood City,63.0,36.5,432.5
159,San Carlos,18.5,37.5,413.5
159,Belmont,79.0,26.5,466.0
159,Hillsdale,79.0,52.0,493.0
159,Bay Meadows,0.0,0.0,493.0
159,Hayward Park,31.0,19.0,505.0
159,San Mateo,27.0,75.0,457.0
159,Burlingame,17.0,59.0,415.0
159,Millbrae,5.5,141.0,279.5
159,San Bruno,5.0,32.5,252.0
159,South SF,6.5,14.0,244.5
159,Bayshore,0.0,23.5,221.0
159,22nd Street,0.5,49.0,172.5
159,San Francisco,0.0,172.5,0.0
261,Gilroy,0.0,0.0,0.0
261,San Martin,0.0,0.0,0.0
261,Morgan Hill,0.0,0.0,0.0
261,Blossom Hill,0.0,0.0,0.0
261,Capitol,0.0,0.0,0.0
261,Tamien,5.0,0.0,5.0
261,San Jose Diridon,64.0,0.5,68.5
261,College Park,0.0,0.0,68.5
261,Santa Clara,14.0,2.0,80.5
261,Lawrence,22.5,1.0,102.0
261,Sunnyvale,58.0,3.0,157.0
261,Mountain View,86.5,3.0,240.5
261,San Antonio,42.0,3.5,279.0
261,California Ave.,71.0,4.5,345.5
261,Palo Alto,230.0,18.0,557.5
261,Menlo Park,48.5,9.0,597.0
261,Redwood City,104.5,26.5,675.0
261,San Carlos,37.0,31.5,680.5
261,Belmont,0.0,0.0,680.5
261,Hillsdale,0.0,0.0,680.5
261,Bay Meadows,0.0,0.0,680.5
261,Hayward Park,0.0,0.0,680.5
261,San Mateo,26.5,68.0,639.0
261,Burlingame,0.0,0.0,639.0
261,Millbrae,11.5,164.5,486.0
261,San Bruno,0.0,0.0,486.0
261,South SF,0.0,0.0,486.0
261,Bayshore,0.0,0.0,486.0
261,22nd Street,3.5,133.5,356.0
261,San Francisco,0.0,356.0,0.0
263,Gilroy,0.0,0.0,0.0
263,San Martin,0.0,0.0,0.0
263,Morgan Hill,0.0,0.0,0.0
263,Blossom Hill,0.0,0.0,0.0
263,Capitol,0.0,0.0,0.0
263,Tamien,0.0,0.0,0.0
263,San Jose Diridon,27.0,0.0,27.0
263,College Park,0.0,0.0,27.0
263,Santa Clara,35.5,0.0,62.5
263,Lawrence,0.0,0.0,62.5
263,Sunnyvale,0.0,0.0,62.5
263,Mountain View,0.0,0.0,62.5
263,San Antonio,0.0,0.0,62.5
263,California Ave.,0.0,0.0,62.5
263,Palo Alto,202.5,9.0,256.0
263,Menlo Park,0.0,0.0,256.0
263,Redwood City,61.5,30.0,287.5
263,San Carlos,20.5,23.0,285.0
263,Belmont,39.0,19.5,304.5
263,Hillsdale,54.5,50.5,308.5
263,Bay Meadows,0.0,0.0,308.5
263,Hayward Park,54.5,16.0,347.0
263,San Mateo,33.0,31.0,349.0
263,Burlingame,13.5,44.0,318.5
263,Millbrae,7.0,118.0,207.5
263,San Bruno,8.5,25.5,190.5
263,South SF,18.5,16.0,193.0
263,Bayshore,1.0,26.0,168.0
263,22nd Street,1.0,41.5,127.5
263,San Francisco,0.0,127.5,0.0
365,Gilroy,0.0,0.0,0.0
365,San Martin,0.0,0.0,0.0
365,Morgan Hill,0.0,0.0,0.0
365,Blossom Hill,0.0,0.0,0.0
365,Capitol,0.0,0.0,0.0
365,Tamien,0.0,0.0,0.0
365,San Jose Diridon,96.5,0.0,96.5
365,College Park,0.0,0.0,96.5
365,Santa Clara,0.0,0.0,96.5
365,Lawrence,0.0,0.0,96.5
365,Sunnyvale,0.0,0.0,96.5
365,Mountain View,227.5,6.5,317.5
365,San Antonio,0.0,0.0,317.5
365,California Ave.,0.0,0.0,317.5
365,Palo Alto,249.5,15.5,551.5
365,Menlo Park,48.5,12.0,588.0
365,Redwood City,132.0,42.5,677.5
365,San Carlos,0.0,0.0,677.5
365,Belmont,0.0,0.0,677.5
365,Hillsdale,0.0,0.0,677.5
365,Bay Meadows,0.0,0.0,677.5
365,Hayward Park,0.0,0.0,677.5
365,San Mateo,0.0,0.0,677.5
365,Burlingame,0.0,0.0,677.5
365,Millbrae,10.5,181.0,507.0
365,San Bruno,0.0,0.0,507.0
365,South SF,0.0,0.0,507.0
365,Bayshore,0.0,0.0,507.0
365,22nd Street,1.0,154.0,354.0
365,San Francisco,0.0,354.0,0.0
267,Gilroy,0.0,0.0,0.0
267,San Martin,0.0,0.0,0.0
267,Morgan Hill,0.0,0.0,0.0
267,Blossom Hill,0.0,0.0,0.0
267,Capitol,0.0,0.0,0.0
267,Tamien,0.0,0.0,0.0
267,San Jose Diridon,19.5,0.0,19.5
267,College Park,0.0,0.0,19.5
267,Santa Clara,0.0,0.0,19.5
267,Lawrence,74.0,1.5,92.0
267,Sunnyvale,0.0,0.0,92.0
267,Mountain View,120.0,3.0,209.0
267,San Antonio,0.0,0.0,209.0
267,California Ave.,0.0,0.0,209.0
267,Palo Alto,166.0,10.5,364.5
267,Menlo Park,37.0,12.5,389.0
267,Redwood City,0.0,0.0,389.0
267,San Carlos,38.0,46.0,381.0
267,Belmont,0.0,0.0,381.0
267,Hillsdale,73.5,80.5,374.0
267,Bay Meadows,0.0,0.0,374.0
267,Hayward Park,0.0,0.0,374.0
267,San Mateo,38.5,66.0,346.5
267,Burlingame,15.5,44.5,317.5
267,Millbrae,0.0,0.0,317.5
267,San Bruno,4.5,41.5,280.5
267,South SF,0.0,0.0,280.5
267,Bayshore,0.0,0.0,280.5
267,22nd Street,16.5,78.5,218.5
267,San Francisco,0.0,218.5,0.0
269,Gilroy,0.0,0.0,0.0
269,San Martin,0.0,0.0,0.0
269,Morgan Hill,0.0,0.0,0.0
269,Blossom Hill,0.0,0.0,0.0
269,Capitol,0.0,0.0,0.0
269,Tamien,1.5,0.0,1.5
269,San Jose Diridon,15.0,0.0,16.5
269,College Park,0.0,0.0,16.5
269,Santa Clara,18.5,1.0,34.0
269,Lawrence,25.0,2.5,56.5
269,Sunnyvale,98.0,5.0,149.5
269,Mountain View,55.0,8.0,196.5
269,San Antonio,110.0,9.5,297.0
269,California Ave.,155.0,15.5,436.5
269,Palo Alto,208.0,23.0,621.5
269,Menlo Park,78.0,16.5,683.0
269,Redwood City,149.5,59.5,773.0
269,San Carlos,58.5,59.5,772.0
269,Belmont,0.0,0.0,772.0
269,Hillsdale,0.0,0.0,772.0
269,Bay Meadows,0.0,0.0,772.0
269,Hayward Park,0.0,0.0,772.0
269,San Mateo,62.0,139.5,694.5
269,Burlingame,0.0,0.0,694.5
269,Millbrae,20.0,132.5,582.0
269,San Bruno,0.0,0.0,582.0
269,South SF,0.0,0.0,582.0
269,Bayshore,0.0,0.0,582.0
269,22nd Street,13.0,189.5,405.5
269,San Francisco,0.0,405.5,0.0
371,Gilroy,0.0,0.0,0.0
371,San Martin,0.0,0.0,0.0
371,Morgan Hill,0.0,0.0,0.0
371,Blossom Hill,0.0,0.0,0.0
371,Capitol,0.0,0.0,0.0
371,Tamien,0.0,0.0,0.0
371,San Jose Diridon,76.5,0.0,76.5
371,College Park,0.0,0.0,76.5
371,Santa Clara,0.0,0.0,76.5
371,Lawrence,0.0,0.0,76.5
371,Sunnyvale,0.0,0.0,76.5
371,Mountain View,175.5,12.5,239.5
371,San Antonio,0.0,0.0,239.5
371,California Ave.,0.0,0.0,239.5
371,Palo Alto,268.0,12.5,495.0
371,Menlo Park,0.0,0.0,495.0
371,Redwood City,115.5,46.5,564.0
371,San Carlos,0.0,0.0,564.0
371,Belmont,0.0,0.0,564.0
371,Hillsdale,56.0,69.5,550.5
371,Bay Meadows,0.0,0.0,550.5
371,Hayward Park,0.0,0.0,550.5
371,San Mateo,0.0,0.0,550.5
371,Burlingame,0.0,0.0,550.5
371,Millbrae,10.0,155.0,405.5
371,San Bruno,0.0,0.0,405.5
371,South SF,0.0,0.0,405.5
371,Bayshore,0.0,0.0,405.5
371,22nd Street,0.5,122.5,283.5
371,San Francisco,0.0,283.5,0.0
273,Gilroy,0.0,0.0,0.0
273,San Martin,0.0,0.0,0.0
273,Morgan Hill,0.0,0.0,0.0
273,Blossom Hill,0.0,0.0,0.0
273,Capitol,0.0,0.0,0.0
273,Tamien,0.0,0.0,0.0
273,San Jose Diridon,71.5,0.0,71.5
273,College Park,0.0,0.0,71.5
273,Santa Clara,51.0,1.0,121.5
273,Lawrence,0.0,0.0,121.5
273,Sunnyvale,0.0,0.0,121.5
273,Mountain View,0.0,0.0,121.5
273,San Antonio,0.0,0.0,121.5
273,California Ave.,0.0,0.0,121.5
273,Palo Alto,231.5,18.0,335.0
273,Menlo Park,0.0,0.0,335.0
273,Redwood City,91.5,33.0,393.5
273,San Carlos,31.5,19.0,406.0
273,Belmont,27.5,60.5,373.0
273,Hillsdale,58.0,75.0,356.0
273,Bay Meadows,0.0,0.0,356.0
273,Hayward Park,55.5,27.0,384.5
273,San Mateo,25.0,48.5,361.0
273,Burlingame,13.5,53.5,321.0
273,Millbrae,11.0,97.5,234.5
273,San Bruno,14.0,35.0,213.5
273,South SF,19.5,15.0,218.0
273,Bayshore,4.0,44.5,177.5
273,22nd Street,0.0,38.0,139.5
273,San Francisco,0.0,139.5,0.0
375,Gilroy,0.0,0.0,0.0
375,San Martin,0.0,0.0,0.0
375,Morgan Hill,0.0,0.0,0.0
375,Blossom Hill,0.0,0.0,0.0
375,Capitol,0.0,0.0,0.0
375,Tamien,0.0,0.0,0.0
375,San Jose Diridon,98.0,0.0,98.0
375,College Park,0.0,0.0,98.0
375,Santa Clara,0.0,0.0,98.0
375,Lawrence,0.0,0.0,98.0
375,Sunnyvale,0.0,0.0,98.0
375,Mountain View,310.5,9.5,399.0
375,San Antonio,0.0,0.0,399.0
375,California Ave.,0.0,0.0,399.0
375,Palo Alto,256.5,25.0,630.5
375,Menlo Park,45.5,22.0,654.0
375,Redwood City,107.5,49.0,712.5
375,San Carlos,0.0,0.0,712.5
375,Belmont,0.0,0.0,712.5
375,Hillsdale,0.0,0.0,712.5
375,Bay Meadows,0.0,0.0,712.5
375,Hayward Park,0.0,0.0,712.5
375,San Mateo,0.0,0.0,712.5
375,Burlingame,0.0,0.0,712.5
375,Millbrae,22.5,155.5,579.5
375,San Bruno,0.0,0.0,579.5
375,South SF,0.0,0.0,579.5
375,Bayshore,0.0,0.0,579.5
375,22nd Street,17.0,172.0,424.5
375,San Francisco,0.0,424.5,0.0
277,Gilroy,0.0,0.0,0.0
277,San Martin,0.0,0.0,0.0
277,Morgan Hill,0.0,0.0,0.0
277,Blossom Hill,0.0,0.0,0.0
277,Capitol,0.0,0.0,0.0
277,Tamien,0.0,0.0,0.0
277,San Jose Diridon,50.5,0.0,50.5
277,College Park,0.0,0.0,50.5
277,Santa Clara,0.0,0.0,50.5
277,Lawrence,107.0,5.0,152.5
277,Sunnyvale,0.0,0.0,152.5
277,Mountain View,224.5,5.0,372.0
277,San Antonio,0.0,0.0,372.0
277,California Ave.,0.0,0.0,372.0
277,Palo Alto,225.0,21.5,575.5
277,Menlo Park,49.0,31.5,593.0
277,Redwood City,0.0,0.0,593.0
277,San Carlos,32.0,56.0,569.0
277,Belmont,0.0,0.0,569.0
277,Hillsdale,48.5,121.0,496.5
277,Bay Meadows,0.0,0.0,496.5
277,Hayward Park,0.0,0.0,496.5
277,San Mateo,27.5,90.0,434.0
277,Burlingame,14.5,51.0,397.5
277,Millbrae,0.0,0.0,397.5
277,San Bruno,2.0,30.5,369.0
277,South SF,0.0,0.0,369.0
277,Bayshore,0.0,0.0,369.0
277,22nd Street,0.0,124.5,244.5
277,San Francisco,0.0,244.5,0.0
279,Gilroy,0.0,0.0,0.0
279,San Martin,0.0,0.0,0.0
279,Morgan Hill,0.0,0.0,0.0
279,Blossom Hill,0.0,0.0,0.0
279,Capitol,0.0,0.0,0.0
279,Tamien,2.5,0.0,2.5
279,San Jose Diridon,11.0,1.0,12.5
279,College Park,0.0,0.0,12.5
279,Santa Clara,25.5,1.0,37.0
279,Lawrence,21.0,3.0,55.0
279,Sunnyvale,91.5,7.0,139.5
279,Mountain View,50.0,10.5,179.0
279,San Antonio,72.5,17.0,234.5
279,California Ave.,106.0,18.0,322.5
279,Palo Alto,170.0,27.0,465.5
279,Menlo Park,54.0,22.0,497.5
279,Redwood City,95.5,38.0,555.0
279,San Carlos,32.0,49.0,538.0
279,Belmont,0.0,0.0,538.0
279,Hillsdale,0.0,0.0,538.0
279,Bay Meadows,0.0,0.0,538.0
279,Hayward Park,0.0,0.0,538.0
279,San Mateo,28.0,82.0,484.0
279,Burlingame,0.0,0.0,484.0
279,Millbrae,7.0,93.0,398.0
279,San Bruno,0.0,0.0,398.0
279,South SF,0.0,0.0,398.0
279,Bayshore,0.0,0.0,398.0
279,22nd Street,0.0,118.0,280.0
279,San Francisco,0.0,280.0,0.0
381,Gilroy,0.0,0.0,0.0
381,San Martin,0.0,0.0,0.0
381,Morgan Hill,0.0,0.0,0.0
381,Blossom Hill,0.0,0.0,0.0
381,Capitol,0.0,0.0,0.0
381,Tamien,0.0,0.0,0.0
381,San Jose Diridon,99.0,0.0,99.0
381,College Park,0.0,0.0,99.0
381,Santa Clara,0.0,0.0,99.0
381,Lawrence,0.0,0.0,99.0
381,Sunnyvale,0.0,0.0,99.0
381,Mountain View,188.0,16.0,271.0
381,San Antonio,0.0,0.0,271.0
381,California Ave.,0.0,0.0,271.0
381,Palo Alto,258.5,23.0,506.5
381,Menlo Park,0.0,0.0,506.5
381,Redwood City,113.0,71.5,548.0
381,San Carlos,0.0,0.0,548.0
381,Belmont,0.0,0.0,548.0
381,Hillsdale,37.0,54.5,530.5
381,Bay Meadows,0.0,0.0,530.5
381,Hayward Park,0.0,0.0,530.5
381,San Mateo,0.0,0.0,530.5
381,Burlingame,0.0,0.0,530.5
381,Millbrae,11.0,147.5,394.0
381,San Bruno,0.0,0.0,394.0
381,South SF,0.0,0.0,394.0
381,Bayshore,0.0,0.0,394.0
381,22nd Street,0.0,124.5,269.5
381,San Francisco,0.0,269.5,0.0
283,Gilroy,0.0,0.0,0.0
283,San Martin,0.0,0.0,0.0
283,Morgan Hill,0.0,0.0,0.0
283,Blossom Hill,0.0,0.0,0.0
283,Capitol,0.0,0.0,0.0
283,Tamien,0.0,0.0,0.0
283,San Jose Diridon,42.0,0.0,42.0
283,College Park,0.0,0.0,42.0
283,Santa Clara,41.5,1.5,82.0
283,Lawrence,0.0,0.0,82.0
283,Sunnyvale,0.0,0.0,82.0
283,Mountain View,0.0,0.0,82.0
283,San Antonio,0.0,0.0,82.0
283,California Ave.,0.0,0.0,82.0
283,Palo Alto,121.5,13.0,190.5
283,Menlo Park,0.0,0.0,190.5
283,Redwood City,36.5,21.5,205.5
283,San Carlos,15.5,9.5,211.5
283,Belmont,9.5,31.0,190.0
283,Hillsdale,28.0,35.0,183.0
283,Bay Meadows,0.0,0.0,183.0
283,Hayward Park,14.5,20.0,177.5
283,San Mateo,13.0,20.0,170.5
283,Burlingame,11.0,26.5,155.0
283,Millbrae,13.5,61.0,107.5
283,San Bruno,1.0,18.5,90.0
283,South SF,6.0,8.5,87.5
283,Bayshore,1.0,16.0,72.5
283,22nd Street,0.5,18.0,55.0
283,San Francisco,0.0,55.0,0.0
385,Gilroy,0.0,0.0,0.0
385,San Martin,0.0,0.0,0.0
385,Morgan Hill,0.0,0.0,0.0
385,Blossom Hill,0.0,0.0,0.0
385,Capitol,0.0,0.0,0.0
385,Tamien,0.0,0.0,0.0
385,San Jose Diridon,69.5,0.0,69.5
385,College Park,0.0,0.0,69.5
385,Santa Clara,0.0,0.0,69.5
385,Lawrence,0.0,0.0,69.5
385,Sunnyvale,0.0,0.0,69.5
385,Mountain View,210.5,11.0,269.0
385,San Antonio,0.0,0.0,269.0
385,California Ave.,0.0,0.0,269.0
385,Palo Alto,191.0,18.5,441.5
385,Menlo Park,26.0,12.5,455.0
385,Redwood City,63.5,31.5,487.0
385,San Carlos,0.0,0.0,487.0
385,Belmont,0.0,0.0,487.0
385,Hillsdale,0.0,0.0,487.0
385,Bay Meadows,0.0,0.0,487.0
385,Hayward Park,0.0,0.0,487.0
385,San Mateo,0.0,0.0,487.0
385,Burlingame,0.0,0.0,487.0
385,Millbrae,12.0,75.0,424.0
385,San Bruno,0.0,0.0,424.0
385,South SF,0.0,0.0,424.0
385,Bayshore,0.0,0.0,424.0
385,22nd Street,1.5,140.5,285.0
385,San Francisco,0.0,285.0,0.0
287,Gilroy,0.0,0.0,0.0
287,San Martin,0.0,0.0,0.0
287,Morgan Hill,0.0,0.0,0.0
287,Blossom Hill,0.0,0.0,0.0
287,Capitol,0.0,0.0,0.0
287,Tamien,0.0,0.0,0.0
287,San Jose Diridon,34.0,0.0,34.0
287,College Park,0.0,0.0,34.0
287,Santa Clara,0.0,0.0,34.0
287,Lawrence,34.0,4.5,63.5
287,Sunnyvale,26.5,8.5,81.5
287,Mountain View,107.0,9.5,179.0
287,San Antonio,0.0,0.0,179.0
287,California Ave.,0.0,0.0,179.0
287,Palo Alto,127.0,13.5,292.5
287,Menlo Park,24.0,12.0,304.5
287,Redwood City,0.0,0.0,304.5
287,San Carlos,13.0,19.5,298.0
287,Belmont,0.0,0.0,298.0
287,Hillsdale,21.5,49.0,270.5
287,Bay Meadows,0.0,0.0,270.5
287,Hayward Park,0.0,0.0,270.5
287,San Mateo,16.5,36.0,251.0
287,Burlingame,5.5,23.5,233.0
287,Millbrae,0.0,0.0,233.0
287,San Bruno,1.0,23.0,211.0
287,South SF,0.0,0.0,211.0
287,Bayshore,0.0,0.0,211.0
287,22nd Street,0.0,63.5,147.5
287,San Francisco,0.0,147.5,0.0
289,Gilroy,0.0,0.0,0.0
289,San Martin,0.0,0.0,0.0
289,Morgan Hill,0.0,0.0,0.0
289,Blossom Hill,0.0,0.0,0.0
289,Capitol,0.0,0.0,0.0
289,Tamien,2.0,0.0,2.0
289,San Jose Diridon,25.0,0.0,27.0
289,College Park,0.0,0.0,27.0
289,Santa Clara,0.0,0.0,27.0
289,Lawrence,11.5,0.0,38.5
289,Sunnyvale,0.0,0.0,38.5
289,Mountain View,53.0,3.5,88.0
289,San Antonio,0.0,0.0,88.0
289,California Ave.,53.5,5.0,136.5
289,Palo Alto,89.5,2.5,223.5
289,Menlo Park,17.0,6.5,234.0
289,Redwood City,69.5,34.0,269.5
289,San Carlos,7.5,7.5,269.5
289,Belmont,0.0,0.0,269.5
289,Hillsdale,17.0,17.5,269.0
289,Bay Meadows,0.0,0.0,269.0
289,Hayward Park,0.0,0.0,269.0
289,San Mateo,10.5,22.0,257.5
289,Burlingame,2.5,11.0,249.0
289,Millbrae,3.0,64.0,188.0
289,San Bruno,0.0,0.0,188.0
289,South SF,0.0,0.0,188.0
289,Bayshore,0.0,0.0,188.0
289,22nd Street,3.0,54.5,136.5
289,San Francisco,0.0,136.5,0.0
191,Gilroy,0.0,0.0,0.0
191,San Martin,0.0,0.0,0.0
191,Morgan Hill,0.0,0.0,0.0
191,Blossom Hill,0.0,0.0,0.0
191,Capitol,0.0,0.0,0.0
191,Tamien,0.0,0.0,0.0
191,San Jose Diridon,27.0,0.0,27.0
191,College Park,0.0,0.0,27.0
191,Santa Clara,26.5,0.0,53.5
191,Lawrence,8.5,0.0,62.0
191,Sunnyvale,18.0,3.0,77.0
191,Mountain View,41.5,5.5,113.0
191,San Antonio,19.0,4.5,127.5
191,California Ave.,28.5,1.0,155.0
191,Palo Alto,97.0,7.0,245.0
191,Menlo Park,13.0,10.5,247.5
191,Redwood City,30.0,15.5,262.0
191,San Carlos,9.0,8.5,262.5
191,Belmont,4.5,12.0,255.0
191,Hillsdale,6.5,20.5,241.0
191,Bay Meadows,0.0,0.0,241.0
191,Hayward Park,23.0,6.0,258.0
191,San Mateo,14.0,17.5,254.5
191,Burlingame,6.5,19.0,242.0
191,Millbrae,2.5,50.0,194.5
191,San Bruno,1.5,9.5,186.5
191,South SF,2.5,4.5,184.5
191,Bayshore,0.0,14.5,170.0
191,22nd Street,0.0,39.0,131.0
191,San Francisco,0.0,131.0,0.0
193,Gilroy,0.0,0.0,0.0
193,San Martin,0.0,0.0,0.0
193,Morgan Hill,0.0,0.0,0.0
193,Blossom Hill,0.0,0.0,0.0
193,Capitol,0.0,0.0,0.0
193,Tamien,0.0,0.0,0.0
193,San Jose Diridon,41.0,0.0,41.0
193,College Park,0.0,0.0,41.0
193,Santa Clara,15.0,0.5,55.5
193,Lawrence,7.5,1.5,61.5
193,Sunnyvale,14.0,1.5,74.0
193,Mountain View,58.0,6.5,125.5
193,San Antonio,9.5,3.0,132.0
193,California Ave.,31.5,5.0,158.5
193,Palo Alto,96.5,13.5,241.5
193,Menlo Park,11.5,8.5,244.5
193,Redwood City,28.5,22.5,250.5
193,San Carlos,6.5,7.5,249.5
193,Belmont,4.0,10.5,243.0
193,Hillsdale,8.0,15.5,235.5
193,Bay Meadows,0.0,0.0,235.5
193,Hayward Park,4.5,3.0,237.0
193,San Mateo,13.0,19.5,230.5
193,Burlingame,5.0,13.0,222.5
193,Millbrae,0.5,49.0,174.0
193,San Bruno,0.5,7.0,167.5
193,South SF,0.5,2.5,165.5
193,Bayshore,0.5,6.0,160.0
193,22nd Street,2.5,41.5,121.0
193,San Francisco,0.0,121.0,0.0
195,Gilroy,0.0,0.0,0.0
195,San Martin,0.0,0.0,0.0
195,Morgan Hill,0.0,0.0,0.0
195,Blossom Hill,0.0,0.0,0.0
195,Capitol,0.0,0.0,0.0
195,Tamien,1.0,0.0,1.0
195,San Jose Diridon,30.5,0.0,31.5
195,College Park,0.0,0.0,31.5
195,Santa Clara,16.0,0.0,47.5
195,Lawrence,8.0,1.5,54.0
195,Sunnyvale,19.0,2.5,70.5
195,Mountain View,46.0,7.0,109.5
195,San Antonio,7.5,1.5,115.5
195,California Ave.,27.5,2.0,141.0
195,Palo Alto,105.0,6.5,239.5
195,Menlo Park,13.5,10.0,243.0
195,Redwood City,37.5,20.0,260.5
195,San Carlos,4.5,6.5,258.5
195,Belmont,9.0,6.5,261.0
195,Hillsdale,10.5,11.5,260.0
195,Bay Meadows,0.0,0.0,260.0
195,Hayward Park,5.0,3.5,261.5
195,San Mateo,13.5,18.0,257.0
195,Burlingame,4.0,7.5,253.5
195,Millbrae,13.5,55.5,211.5
195,San Bruno,4.0,10.0,205.5
195,South SF,2.5,5.5,202.5
195,Bayshore,0.5,8.5,194.5
195,22nd Street,0.0,42.0,152.5
195,San Francisco,0.0,152.5,0.0
197,Gilroy,0.0,0.0,0.0
197,San Martin,0.0,0.0,0.0
197,Morgan Hill,0.0,0.0,0.0
197,Blossom Hill,0.0,0.0,0.0
197,Capitol,0.0,0.0,0.0
197,Tamien,0.0,0.0,0.0
197,San Jose Diridon,28.0,0.0,28.0
197,College Park,0.0,0.0,28.0
197,Santa Clara,9.5,0.0,37.5
197,Lawrence,5.5,1.0,42.0
197,Sunnyvale,17.5,2.0,57.5
197,Mountain View,26.5,2.0,82.0
197,San Antonio,9.5,5.0,86.5
197,California Ave.,6.0,1.0,91.5
197,Palo Alto,48.5,7.0,133.0
197,Menlo Park,4.5,5.0,132.5
197,Redwood City,17.0,12.5,137.0
197,San Carlos,2.5,4.5,135.0
197,Belmont,6.5,2.5,139.0
197,Hillsdale,7.0,7.5,138.5
197,Bay Meadows,0.0,0.0,138.5
197,Hayward Park,1.0,1.0,138.5
197,San Mateo,4.0,8.0,134.5
197,Burlingame,1.5,4.0,132.0
197,Millbrae,1.0,28.5,104.5
197,San Bruno,1.0,7.0,98.5
197,South SF,1.0,4.0,95.5
197,Bayshore,0.0,7.5,88.0
197,22nd Street,0.0,16.5,71.5
197,San Francisco,0.0,71.5,0.0
199,Gilroy,0.0,0.0,0.0
199,San Martin,0.0,0.0,0.0
199,Morgan Hill,0.0,0.0,0.0
199,Blossom Hill,0.0,0.0,0.0
199,Capitol,0.0,0.0,0.0
199,Tamien,0.0,0.0,0.0
199,San Jose Diridon,20.0,0.0,20.0
199,College Park,0.0,0.0,20.0
199,Santa Clara,3.5,0.0,23.5
199,Lawrence,1.5,0.0,25.0
199,Sunnyvale,7.5,1.5,31.0
199,Mountain View,10.0,0.5,40.5
199,San Antonio,1.5,1.5,40.5
199,California Ave.,5.0,2.5,43.0
199,Palo Alto,27.5,2.0,68.5
199,Menlo Park,3.5,1.5,70.5
199,Redwood City,9.5,6.5,73.5
199,San Carlos,1.0,0.5,74.0
199,Belmont,0.0,1.5,72.5
199,Hillsdale,1.0,3.5,70.0
199,Bay Meadows,0.0,0.0,70.0
199,Hayward Park,0.5,0.0,70.5
199,San Mateo,2.0,3.0,69.5
199,Burlingame,1.0,3.5,67.0
199,Millbrae,2.5,17.5,52.0
199,San Bruno,0.0,7.0,45.0
199,South SF,0.0,4.0,41.0
199,Bayshore,1.0,1.5,40.5
199,22nd Street,0.0,7.5,33.0
199,San Francisco,0.0,33.0,0.0
